,COUNTY,LATITUDE,LONGITUDE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS,FIRE_YEAR,DISCOVERY_DATE,CONTAIN_DATE,CAUSE_CLASSIFICATION,CAUSE,FREQUENCY
10727,Nevada County,39.318797,-121.104939,MILHOUS,0.01,A,2018,20180604,20180604,Human,Debris and open burning,0.13952333664349553
10728,Nevada County,39.19896,-121.193245,SISIL,0.4,B,2018,20180607,20180607,Human,Debris and open burning,0.13952333664349553
10729,Nevada County,39.38885,-120.875333,CAMP ROSS RELLES NORTH_SA,1.0,B,2018,20180614,20180614,Human,Debris and open burning,0.13952333664349553
10730,Nevada County,39.399883,-120.914433,BACKBONE,1.0,B,2018,20180705,20180706,Human,Debris and open burning,0.13952333664349553
10731,Nevada County,39.152079,-120.966745,CHICAGO,0.01,A,2018,20180822,20180822,Human,Debris and open burning,0.13952333664349553
10732,Nevada County,39.221656,-121.272399,MOONEY FLAT RD  PENN_VALL,0.01,A,2018,20181020,20181020,Human,Misuse of fire by a minor,0.13952333664349553
10733,Nevada County,39.34415,-120.17448,ALDER,0.01,A,2018,20181108,20181108,Human,Misuse of fire by a minor,0.13952333664349553
10734,Nevada County,39.195032,-121.05449,LA BARR MEADOWS RD  NCCFD,0.1,A,2018,20180215,20180215,Human,Missing data/not specified/undetermined,0.13952333664349553
10735,Nevada County,39.18636,-121.052019,SMITH,0.01,A,2018,20180215,20180215,Human,Missing data/not specified/undetermined,0.13952333664349553
10736,Nevada County,39.308772,-120.947741,BLUE,0.04,A,2018,20180217,20180217,Human,Missing data/not specified/undetermined,0.13952333664349553
10737,Nevada County,39.211082,-121.146538,IRON,0.1,A,2018,20180220,20180220,Human,Missing data/not specified/undetermined,0.13952333664349553
10738,Nevada County,39.142568,-121.041993,DENNIS,0.01,A,2018,20180221,20180221,Human,Missing data/not specified/undetermined,0.13952333664349553
10739,Nevada County,39.248267,-121.065486,SLATE CREEK RD  NCCFD87,0.15,A,2018,20180413,20180413,Human,Missing data/not specified/undetermined,0.13952333664349553
10740,Nevada County,39.198435,-121.02779,CEDAR,0.01,A,2018,20180622,20180622,Human,Missing data/not specified/undetermined,0.13952333664349553
10741,Nevada County,39.140555,-120.950833,ORCHARD,0.01,A,2018,20180625,20180625,Human,Missing data/not specified/undetermined,0.13952333664349553
10742,Nevada County,39.009541,-121.069425,TABLE,0.01,A,2018,20180626,20180626,Human,Missing data/not specified/undetermined,0.13952333664349553
10743,Nevada County,39.362101,-121.080931,WAMPUM,0.1,A,2018,20180630,20180630,Human,Missing data/not specified/undetermined,0.13952333664349553
10744,Nevada County,39.113904,-121.074663,DANIELS,1.22,B,2018,20180630,20180701,Human,Missing data/not specified/undetermined,0.13952333664349553
10745,Nevada County,39.072085,-121.069069,BREWER,0.5,B,2018,20180702,20180702,Human,Missing data/not specified/undetermined,0.13952333664349553
10746,Nevada County,39.163729,-121.037953,RATTLESNAKE,0.01,A,2018,20180702,20180702,Human,Missing data/not specified/undetermined,0.13952333664349553
10747,Nevada County,39.095536,-121.090324,HOLCOMB,0.1,A,2018,20180703,20180703,Human,Missing data/not specified/undetermined,0.13952333664349553
10748,Nevada County,39.270364,-121.14364,RUDD,0.01,A,2018,20180704,20180704,Human,Missing data/not specified/undetermined,0.13952333664349553
10749,Nevada County,39.332082,-120.179263,GLENSHIRE,0.01,A,2018,20180711,20180711,Human,Missing data/not specified/undetermined,0.13952333664349553
10750,Nevada County,39.20967,-121.19729,MCLAND,1.0,B,2018,20180714,20180714,Human,Missing data/not specified/undetermined,0.13952333664349553
10751,Nevada County,39.203468,-121.27712,LOMBARDI,1.0,B,2018,20180716,20180716,Human,Missing data/not specified/undetermined,0.13952333664349553
10752,Nevada County,39.088759,-121.11614,DUGGANS,0.1,A,2018,20180716,20180716,Human,Missing data/not specified/undetermined,0.13952333664349553
10753,Nevada County,39.230203,-121.135944,STAGECOACH,0.05,A,2018,20180731,20180731,Human,Missing data/not specified/undetermined,0.13952333664349553
10754,Nevada County,39.065286,-121.022571,HIDDEN,1.48,B,2018,20180804,20180804,Human,Missing data/not specified/undetermined,0.13952333664349553
10755,Nevada County,39.183336,-120.99811,MEADOW,0.1,A,2018,20180804,20180804,Human,Missing data/not specified/undetermined,0.13952333664349553
10756,Nevada County,39.323129,-120.207692,TRUCKEE,0.1,A,2018,20180817,20180817,Human,Missing data/not specified/undetermined,0.13952333664349553
10757,Nevada County,39.342603,-120.340003,DONNER,0.1,A,2018,20180818,20180818,Human,Missing data/not specified/undetermined,0.13952333664349553
10758,Nevada County,39.203318,-121.276809,TURKEY,0.53,B,2018,20180824,20180824,Human,Missing data/not specified/undetermined,0.13952333664349553
10759,Nevada County,39.115615,-121.025062,BUCK,0.01,A,2018,20180824,20180824,Human,Missing data/not specified/undetermined,0.13952333664349553
10760,Nevada County,39.36143,-121.12141,SWEET,0.5,B,2018,20180826,20180826,Human,Missing data/not specified/undetermined,0.13952333664349553
10761,Nevada County,39.331693,-120.324872,T15,0.01,A,2018,20180828,20180828,Human,Missing data/not specified/undetermined,0.13952333664349553
10762,Nevada County,39.442252,-120.144844,STAMPEDE,0.01,A,2018,20180828,20180828,Human,Missing data/not specified/undetermined,0.13952333664349553
10763,Nevada County,39.207714,-121.012923,BRUNWSICK,0.09,A,2018,20180923,20180923,Human,Missing data/not specified/undetermined,0.13952333664349553
10764,Nevada County,39.238167,-121.1095,MYSTIC,0.01,A,2018,20180925,20180925,Human,Missing data/not specified/undetermined,0.13952333664349553
10765,Nevada County,39.280484,-121.022769,PURDON,0.01,A,2018,20180929,20180929,Human,Missing data/not specified/undetermined,0.13952333664349553
10766,Nevada County,39.183237,-121.187909,SPENCE,0.06,A,2018,20181015,20181015,Human,Missing data/not specified/undetermined,0.13952333664349553
10767,Nevada County,39.290795,-121.000859,BLOOM,0.01,A,2018,20181018,20181018,Human,Missing data/not specified/undetermined,0.13952333664349553
10768,Nevada County,39.253078,-121.178436,MOUNTIAN,0.05,A,2018,20181024,20181024,Human,Missing data/not specified/undetermined,0.13952333664349553
10769,Nevada County,39.2993,-120.2943,DONNER,0.01,A,2018,20181027,20181027,Human,Missing data/not specified/undetermined,0.13952333664349553
10770,Nevada County,39.376417,-121.011617,NORTH,0.15,A,2018,20181029,20181029,Human,Missing data/not specified/undetermined,0.13952333664349553
10771,Nevada County,39.145621,-121.043757,JOANN,0.12,A,2018,20181031,20181031,Human,Missing data/not specified/undetermined,0.13952333664349553
10772,Nevada County,39.287888,-121.022819,ALDERWOOD,0.01,A,2018,20181112,20181112,Human,Missing data/not specified/undetermined,0.13952333664349553
10773,Nevada County,39.241735,-121.000975,KATHRYN,0.25,A,2018,20181116,20181116,Human,Missing data/not specified/undetermined,0.13952333664349553
10774,Nevada County,39.390486,-120.99074,MILL,0.14,A,2018,20181120,20181120,Human,Missing data/not specified/undetermined,0.13952333664349553
10775,Nevada County,39.183284,-120.955559,SONTAG,0.01,A,2018,20181123,20181123,Human,Missing data/not specified/undetermined,0.13952333664349553
10776,Nevada County,39.368667,-121.040983,TYLER,0.04,A,2018,20180206,20180206,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10777,Nevada County,39.343534,-121.123776,SWEET,0.3,B,2018,20180602,20180602,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10778,Nevada County,39.2645,-121.0365,CEMENT,0.75,B,2018,20180606,20180606,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10779,Nevada County,39.33325,-120.395633,T15,0.01,A,2018,20180608,20180608,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10780,Nevada County,39.146103,-121.143509,SHELTER,0.07,A,2018,20180612,20180613,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10781,Nevada County,39.284262,-120.925305,SCOTT,0.01,A,2018,20180623,20180623,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10782,Nevada County,39.160055,-121.021599,CASA,0.15,A,2018,20180625,20180625,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10783,Nevada County,39.355233,-120.146408,OVERLAND,0.01,A,2018,20180626,20180626,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10784,Nevada County,39.072978,-121.086319,CARRIAGE,0.05,A,2018,20180626,20180626,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10785,Nevada County,39.212866,-120.986748,MADRONA,0.1,A,2018,20180626,20180626,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10786,Nevada County,39.138335,-121.067773,GIBBONEY,0.01,A,2018,20180709,20180709,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10787,Nevada County,39.259541,-121.215922,BORN (SISSON),1.0,B,2018,20180717,20180717,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10788,Nevada County,39.137004,-121.165679,DOVE,5.0,B,2018,20180718,20180718,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10789,Nevada County,39.256607,-121.104704,JONES,0.5,B,2018,20180810,20180810,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10790,Nevada County,39.27561,-121.015812,BLOOMFIELD,0.04,A,2018,20180811,20180811,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10791,Nevada County,39.104809,-121.078518,OAK,30.0,C,2018,20180812,20180812,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10792,Nevada County,39.316847,-121.047211,PURDON,0.01,A,2018,20180813,20180813,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10793,Nevada County,39.269033,-121.014483,UREN,0.01,A,2018,20180813,20180813,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10794,Nevada County,39.205737,-121.107503,BRIGHTON,0.01,A,2018,20180816,20180816,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10795,Nevada County,39.328633,-121.11116,TYLER,1.0,B,2018,20180823,20180823,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10796,Nevada County,39.217517,-121.048617,BENNETT,0.01,A,2018,20180901,20180901,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10797,Nevada County,39.239077,-120.998279,BANNER,0.1,A,2018,20180903,20180903,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10798,Nevada County,39.209057,-121.136556,REX,0.01,A,2018,20180904,20180904,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10799,Nevada County,39.205253,-121.233892,POKER,0.75,B,2018,20180907,20180907,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10800,Nevada County,39.302083,-121.182633,BRIDGEPORT,0.84,B,2018,20180907,20180907,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10801,Nevada County,39.2355,-121.0826,VISTA,3.3,B,2018,20180911,20180911,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10802,Nevada County,39.263061,-120.997172,NORTH,0.06,A,2018,20180919,20180919,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10803,Nevada County,39.166278,-121.071549,SUNNY,0.21,A,2018,20181007,20181007,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10804,Nevada County,39.209821,-121.004246,ANCHOR,0.04,A,2018,20181026,20181026,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10805,Nevada County,39.183512,-120.945722,FIEFIELD,0.01,A,2018,20181109,20181109,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10806,Nevada County,39.34972222,-120.4225,LOLA,0.1,A,2019,20191024,20191025,Human,Recreation and ceremony,0.13952333664349553
10807,Nevada County,39.38777778,-120.38777778,SANFORD,0.1,A,2019,20190816,20190816,Human,Recreation and ceremony,0.13952333664349553
10808,Nevada County,39.31944444,-120.66111111,POOL,0.1,A,2019,20190811,20190811,Human,Recreation and ceremony,0.13952333664349553
10809,Nevada County,39.37444444,-120.50444444,MAN,0.2,A,2019,20190819,20190819,Human,Recreation and ceremony,0.13952333664349553
10810,Nevada County,39.41416667,-120.08388889,RESERVOIR,3.0,B,2019,20190909,20190910,Human,Missing data/not specified/undetermined,0.13952333664349553
10811,Nevada County,39.38333333,-120.66666667,BOW,0.1,A,2019,20191113,20191113,Human,Recreation and ceremony,0.13952333664349553
10812,Nevada County,39.37666667,-120.18388889,DONNER,0.1,A,2019,20190724,20190724,Human,Recreation and ceremony,0.13952333664349553
10813,Nevada County,39.30777778,-120.91333333,CONSERVATION,0.1,A,2019,20190903,20190903,Human,Missing data/not specified/undetermined,0.13952333664349553
10814,Nevada County,39.27333333,-120.82861111,BLUFF,0.1,A,2019,20190824,20190824,Human,Equipment and vehicle use,0.13952333664349553
10815,Nevada County,39.27638889,-120.83583333,REMINGTON,0.1,A,2019,20190723,20190724,Human,Equipment and vehicle use,0.13952333664349553
10816,Nevada County,39.32,-120.65972222,EMERALD,0.1,A,2019,20190809,20190809,Human,Recreation and ceremony,0.13952333664349553
10817,Nevada County,39.29166667,-120.93666667,PINE,0.1,A,2019,20190721,20190721,Human,Equipment and vehicle use,0.13952333664349553
10818,Nevada County,39.46,-120.61916667,BOWMAN,0.1,A,2019,20190902,20190902,Human,Recreation and ceremony,0.13952333664349553
10819,Nevada County,39.41888889,-120.0825,BOCA,0.1,A,2019,20190904,20190904,Human,Recreation and ceremony,0.13952333664349553
10820,Nevada County,39.29194444,-120.93083333,SCOTTS,0.1,A,2019,20190808,20190808,Human,Debris and open burning,0.13952333664349553
10821,Nevada County,39.43629526,-120.02401304,FARAD,0.1,A,2020,20200929,20200929,Human,Equipment and vehicle use,0.13952333664349553
10822,Nevada County,39.43472526,-120.02711304,MYSTIC,0.1,A,2020,20200719,20200719,Human,Missing data/not specified/undetermined,0.13952333664349553
10823,Nevada County,39.40491526,-120.06271304,ACID FLAT,0.1,A,2020,20200824,20200824,Natural,Natural,0.13952333664349553
10824,Nevada County,39.39951525,-120.11511305,BOCA RESERVOIR,0.1,A,2020,20200823,20200823,Human,Equipment and vehicle use,0.13952333664349553
10825,Nevada County,39.40449525,-120.08741305,BOCA,0.1,A,2020,20200529,20200530,Natural,Natural,0.13952333664349553
10826,Nevada County,39.43744525,-120.12381306,DRY,0.1,A,2020,20200419,20200419,Human,Debris and open burning,0.13952333664349553
10827,Nevada County,39.37579525,-120.10711305,HIRSCHDALE,0.1,A,2020,20200920,20200920,Missing data/not specified/undetermined,Missing data/not specified/undetermined,0.13952333664349553
10828,Nevada County,39.40059525,-120.18711306,HOBART,0.1,A,2020,20200725,20200725,Natural,Natural,0.13952333664349553
10829,Nevada County,39.39386524,-120.18751306,HILL,0.1,A,2020,20201017,20201017,Human,Missing data/not specified/undetermined,0.13952333664349553
10830,Nevada County,39.42657525,-120.18181307,BILLY,0.1,A,2020,20200727,20200727,Human,Recreation and ceremony,0.13952333664349553
10831,Nevada County,39.39374524,-120.18611306,KLONDIKE,0.1,A,2020,20200727,20200727,Natural,Natural,0.13952333664349553
10832,Nevada County,39.36948524,-120.21231306,ALDER,0.1,A,2020,20200824,20200824,Natural,Natural,0.13952333664349553
10833,Nevada County,39.40088522,-120.45421311,BUZZARD,0.8,B,2020,20200610,20200612,Natural,Natural,0.13952333664349553
10834,Nevada County,39.36856523,-120.40481309,ROOST,0.1,A,2020,20201028,20201028,Human,Recreation and ceremony,0.13952333664349553
10835,Nevada County,39.38179522,-120.4443131,POND,0.1,A,2020,20200727,20200727,Natural,Natural,0.13952333664349553
10836,Nevada County,39.33752522,-120.43451309,MAGONIGAL,0.1,A,2020,20200606,20200607,Natural,Natural,0.13952333664349553
10837,Nevada County,39.39039523,-120.4018131,CASTLE,0.1,A,2020,20200809,20200809,Natural,Natural,0.13952333664349553
10838,Nevada County,39.38139522,-120.4473131,ROOST,0.1,A,2020,20200726,20200727,Natural,Natural,0.13952333664349553
