,FIPS_NAME,LATITUDE,LONGITUDE,FIRE_NAME,FIRE_SIZE,FIRE_SIZE_CLASS,FIRE_YEAR,DISCOVERY_DATE,CONTAIN_DATE,CAUSE_CLASSIFICATION,CAUSE
10368,Riverside County,33.783055,-117.488943,CLAY,0.25,A,2018,2018-06-18,2018-06-18,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10369,Riverside County,34.033519,-117.393185,RUBIDOUX BL / EL RIVINO R,0.05,A,2018,2018-06-18,2018-06-18,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10370,Fresno County,36.970619,-119.344019,SYCAMORE,10.5,C,2018,2018-06-18,2018-06-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10371,Shasta County,40.4908,-121.8578,GRACE,0.02,A,2018,2018-06-19,2018-06-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10372,Merced County,37.287966,-120.460882,E CHILDS AV  MERCED,0.29,B,2018,2018-06-19,2018-06-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10373,Riverside County,33.509892,-117.193257,CAMINO,0.1,A,2018,2018-06-19,2018-06-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10374,Merced County,37.374937,-120.607761,GERTRUDE AV  WINTON,0.5,B,2018,2018-06-19,2018-06-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10375,Shasta County,40.69785,-122.041,RUN,1.0,B,2018,2018-06-19,2018-06-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10376,Fresno County,36.987458,-119.689239,RAMP,1.6,B,2018,2018-06-19,2018-06-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10377,Tehama County,40.274294,-122.569065,BAKER,20.0,C,2018,2018-06-19,2018-06-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10378,Riverside County,33.612854,-116.146563,60,3.0,B,2018,2018-06-19,2018-06-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10379,Riverside County,33.963304,-117.190334,VISTA,2.7,B,2018,2018-06-19,2018-06-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10380,Madera County,37.010712,-120.119653,HWY 99  S/ AVE 17 OFF RAM,0.25,A,2018,2018-06-19,2018-06-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10381,Madera County,36.996459,-120.10618,GOLDEN STATE BL / AVE 17,0.25,A,2018,2018-06-19,2018-06-19,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10382,Merced County,37.331931,-120.499059,SAN AUGUSTINE AV / YOSEMI,0.25,A,2018,2018-06-19,2018-06-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10383,Merced County,37.441068,-120.78904,FRONTAGE RD  DELHI,0.1,A,2018,2018-06-20,2018-06-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10384,Butte County,39.31293,-121.687563,TOWNSHIP,0.1,A,2018,2018-06-20,2018-06-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10385,Lassen County,41.078583,-121.1924,CHURCH,0.34,B,2018,2018-06-20,2018-06-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10386,Madera County,37.127211,-120.183957,BERENDA,3.0,B,2018,2018-06-20,2018-06-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10387,Merced County,37.360415,-120.723921,LINCOLN BL / WESTSIDE BL,0.01,A,2018,2018-06-20,2018-06-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10388,Santa Cruz County,36.99587,-121.915796,KAMIAN,0.64,B,2018,2018-06-20,2018-06-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10389,Trinity County,40.7145,-122.93365,INDUSTRIAL,0.02,A,2018,2018-06-20,2018-06-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10390,El Dorado County,38.67785,-120.767297,PLEASANT,0.01,A,2018,2018-06-20,2018-06-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10391,Fresno County,36.118206,-120.343746,CREEK,0.1,A,2018,2018-06-20,2018-06-20,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10392,Riverside County,33.925621,-116.911796,N SUNSET AV /W RAMSEY ST,0.01,A,2018,2018-06-21,2018-06-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10393,Madera County,37.08376,-120.265798,HWY 152  W/ RD 15.5,0.1,A,2018,2018-06-21,2018-06-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10394,Fresno County,36.641758,-119.694488,GOLDEN,0.15,A,2018,2018-06-21,2018-06-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10395,Riverside County,33.835712,-117.275632,TYLER,0.1,A,2018,2018-06-21,2018-06-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10396,Fresno County,36.663464,-119.726703,AMERICAN,2.0,B,2018,2018-06-21,2018-06-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10397,Sonoma County,38.783497,-123.009373,CLOVERDALE,0.5,B,2018,2018-06-21,2018-06-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10398,San Luis Obispo County,35.074833,-120.378,HUASNA,0.13,A,2018,2018-06-21,2018-06-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10399,Riverside County,33.693148,-117.381895,LAKESHORE,5.3,B,2018,2018-06-21,2018-06-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10400,San Luis Obispo County,35.057787,-120.384322,CREEK,2.1,B,2018,2018-06-21,2018-06-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10401,Riverside County,34.014717,-117.449946,VALLEY,0.25,A,2018,2018-06-21,2018-06-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10402,Santa Clara County,37.163367,-121.8352,HICKS,0.5,B,2018,2018-06-21,2018-06-21,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10403,Fresno County,36.663314,-119.718452,GOLDEN,0.01,A,2018,2018-06-22,2018-06-22,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10404,Riverside County,33.684523,-117.171373,INTERSTATE,1.29,B,2018,2018-06-22,2018-06-22,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10405,Sacramento County,38.517462,-121.198295,KIEFER BLVD   SACRAMENTO_,0.01,A,2018,2018-06-22,2018-06-22,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10406,Tuolumne County,37.838364,-120.625557,TULLOCH,3.19,B,2018,2018-06-22,2018-06-22,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10407,Fresno County,36.663464,-119.726703,CLOVIS,0.01,A,2018,2018-06-22,2018-06-22,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10408,Riverside County,33.943867,-116.980016,EDGAR,0.5,B,2018,2018-06-22,2018-06-22,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10409,Santa Clara County,37.107383,-121.613167,MURPHY,0.01,A,2018,2018-06-22,2018-06-22,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10410,Riverside County,33.922857,-117.653547,EUCLID,0.01,A,2018,2018-06-13,2018-06-22,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10411,El Dorado County,38.78369,-120.625625,FOREBAY,0.5,B,2018,2018-06-22,2018-06-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10412,Nevada County,39.284262,-120.925305,SCOTT,0.01,A,2018,2018-06-23,2018-06-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10413,Monterey County,36.597378,-121.93353,MORSE,0.1,A,2018,2018-06-23,2018-06-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10414,Mariposa County,37.6209,-120.2824,MCCLURE,1.07,B,2018,2018-06-23,2018-06-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10415,Merced County,37.217045,-121.081647,I5  S/ TAGLIO RD,0.25,A,2018,2018-06-23,2018-06-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10416,Fresno County,36.625695,-119.404564,BRIDGE,0.25,A,2018,2018-06-23,2018-06-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10417,Santa Clara County,36.95225,-121.552183,GARLIC,0.01,A,2018,2018-06-23,2018-06-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10418,Shasta County,40.633541,-122.238849,BELLA,0.01,A,2018,2018-06-23,2018-06-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10419,Riverside County,33.997044,-117.485499,VAN BUREN BL / JURUPA RD,0.01,A,2018,2018-06-23,2018-06-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10420,Riverside County,33.772142,-117.250553,ELLIS,2.1,B,2018,2018-06-23,2018-06-23,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10421,Merced County,37.360458,-120.599106,BELLEVUE RD / PALM AV,0.01,A,2018,2018-06-24,2018-06-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10422,Madera County,36.909389,-120.019399,RD 29  / AVE 11,0.2,A,2018,2018-06-24,2018-06-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10423,Riverside County,33.583941,-116.078906,LINCOLN ST / AVE 64,0.1,A,2018,2018-06-24,2018-06-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10424,Butte County,39.47088,-121.577045,PACIFIC,0.01,A,2018,2018-06-24,2018-06-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10425,Alameda County,37.5494,-121.9017,SHERIDAN,9.2,B,2018,2018-06-24,2018-06-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10426,Humboldt County,41.279333,-123.818,CAPPELL,1.0,B,2018,2018-06-24,2018-06-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10427,Madera County,36.9231,-119.793979,HWY 41  / AVE 12,0.1,A,2018,2018-06-24,2018-06-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10428,Riverside County,34.0175,-117.325157,FLYNN ST  HIGH,0.1,A,2018,2018-06-24,2018-06-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10429,Merced County,37.098126,-121.149026,ROMERO,68.0,C,2018,2018-06-24,2018-06-24,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10430,Placer County,38.747005,-121.141712,BEALS POINT CDF_AUBURN1,0.01,A,2018,2018-06-25,2018-06-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10431,Sonoma County,38.301429,-122.611976,LYNCH 2,1.25,B,2018,2018-06-25,2018-06-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10432,Riverside County,33.613304,-117.267594,CHETLEE,2.0,B,2018,2018-06-25,2018-06-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10433,Madera County,37.300488,-119.6489,HWY 41  / RD 425B,0.01,A,2018,2018-06-25,2018-06-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10434,Sonoma County,38.47586,-122.920359,ROCK,0.01,A,2018,2018-06-25,2018-06-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10435,Madera County,36.97684,-120.04282,LAGUNA,0.12,A,2018,2018-06-25,2018-06-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10436,Humboldt County,40.01739,-124.03945,COVE,0.01,A,2018,2018-06-25,2018-06-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10437,Riverside County,33.539964,-116.118089,OASIS,1.5,B,2018,2018-06-25,2018-06-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10438,Madera County,37.281168,-119.668329,BROKEN,0.2,A,2018,2018-06-25,2018-06-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10439,Nevada County,39.160055,-121.021599,CASA,0.15,A,2018,2018-06-25,2018-06-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10440,Riverside County,33.992644,-117.15376,TIMOTEO,6.0,B,2018,2018-06-25,2018-06-25,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10441,Humboldt County,40.101567,-123.794967,THOMAS,0.02,A,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10442,Tehama County,40.018259,-122.096309,LINCOLN,0.1,A,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10443,Placer County,38.824583,-121.349272,FIDDYMENT,0.5,B,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10444,Fresno County,37.068217,-119.513624,FRAZIER,0.1,A,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10445,Modoc County,41.52355,-120.543533,MALLARD,0.01,A,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10446,Monterey County,36.874394,-121.719915,HARRINGTON RD / SILL RD,0.01,A,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10447,Siskiyou County,41.3185,-122.066667,MCCLOUD,0.01,A,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10448,Riverside County,33.685041,-117.175506,NEWPORT RD / HAUN RD,1.0,B,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10449,Nevada County,39.355233,-120.146408,OVERLAND,0.01,A,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10450,Nevada County,39.072978,-121.086319,CARRIAGE,0.05,A,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10451,Fresno County,36.663314,-119.718452,GOLDEN,0.2,A,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10452,Tehama County,40.126314,-122.196771,SIERRA,170.0,D,2018,2018-06-23,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10453,Tehama County,40.342668,-121.898522,PAYNES CREEK,0.5,B,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10454,Nevada County,39.212866,-120.986748,MADRONA,0.1,A,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10455,Madera County,36.923607,-120.021704,99,0.2,A,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10456,Riverside County,33.964203,-116.972693,LINCOLN ST  BEAU,0.1,A,2018,2018-06-26,2018-06-26,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10457,San Mateo County,37.453177,-122.435332,SEYMOUR ST  HALF_MOON_BAY,1.0,B,2018,2018-06-26,2018-06-27,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10458,Santa Cruz County,37.24498,-122.14477,HIGHWAY,0.75,B,2018,2018-06-26,2018-06-27,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10459,Placer County,38.811912,-121.307264,INDUSTRIAL,0.1,A,2018,2018-06-27,2018-06-27,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10460,Mariposa County,37.473869,-119.84309,HOMESTEAD,0.82,B,2018,2018-06-27,2018-06-27,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10461,Yuba County,39.310383,-121.512237,RAMIREZ,0.1,A,2018,2018-06-27,2018-06-27,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10462,Alameda County,37.598817,-121.8517,LITTLE,0.13,A,2018,2018-06-27,2018-06-27,Missing data/not specified/undetermined,Missing data/not specified/undetermined
10463,San Benito County,36.745436,-121.281494,MURPHY,0.1,A,2018,2018-06-27,2018-06-27,Missing data/not specified/undetermined,Missing data/not specified/undetermined
